Path,Precision@5,AP,Top-1 Accuracy,Recall@5,Search Time (s),Query Label
../balanced_dataset_split/balanced_dataset_split/test/hyaena brunnea/hyaena brunnea_trap 973.jpg,1.0,1.0,1,0.050505050505050504,0.00034737586975097656,hyaena brunnea
../balanced_dataset_split/balanced_dataset_split/test/hystrix africaeaustralis/hystrix africaeaustralis_20110117-PICT2551.JPG,1.0,1.0,1,0.06172839506172839,0.00033545494079589844,hystrix africaeaustralis
../balanced_dataset_split/balanced_dataset_split/test/hystrix africaeaustralis/hystrix africaeaustralis_20110117-PICT2552.JPG,1.0,1.0,1,0.06172839506172839,0.00033211708068847656,hystrix africaeaustralis
../balanced_dataset_split/balanced_dataset_split/test/hystrix africaeaustralis/hystrix africaeaustralis_20110203-PICT4628.JPG,1.0,1.0,1,0.06172839506172839,0.0003337860107421875,hystrix africaeaustralis
../balanced_dataset_split/balanced_dataset_split/test/hystrix africaeaustralis/hystrix africaeaustralis_20110214-PICT5988.JPG,1.0,1.0,1,0.06172839506172839,0.00033283233642578125,hystrix africaeaustralis
../balanced_dataset_split/balanced_dataset_split/test/hystrix africaeaustralis/hystrix africaeaustralis_20110226-PICT0114.JPG,1.0,1.0,1,0.06172839506172839,0.0003323554992675781,hystrix africaeaustralis
../balanced_dataset_split/balanced_dataset_split/test/hystrix africaeaustralis/hystrix africaeaustralis_20140317-PICT0050.JPG,1.0,1.0,1,0.06172839506172839,0.0003330707550048828,hystrix africaeaustralis
../balanced_dataset_split/balanced_dataset_split/test/hystrix africaeaustralis/hystrix africaeaustralis_20140404-PICT0103.JPG,1.0,1.0,1,0.06172839506172839,0.0003337860107421875,hystrix africaeaustralis
../balanced_dataset_split/balanced_dataset_split/test/hystrix africaeaustralis/hystrix africaeaustralis_20140522-PICT0029.JPG,1.0,1.0,1,0.06172839506172839,0.0003383159637451172,hystrix africaeaustralis
../balanced_dataset_split/balanced_dataset_split/test/hystrix africaeaustralis/hystrix africaeaustralis_20140523-PICT0041-2.JPG,0.2,0.2,0,0.012345679012345678,0.0003383159637451172,hystrix africaeaustralis
../balanced_dataset_split/balanced_dataset_split/test/hystrix africaeaustralis/hystrix africaeaustralis_20140626-PICT0054.JPG,1.0,1.0,1,0.06172839506172839,0.00034427642822265625,hystrix africaeaustralis
../balanced_dataset_split/balanced_dataset_split/test/hystrix africaeaustralis/hystrix africaeaustralis_20140807-PICT0050.JPG,1.0,1.0,1,0.06172839506172839,0.0003361701965332031,hystrix africaeaustralis
../balanced_dataset_split/balanced_dataset_split/test/hystrix africaeaustralis/hystrix africaeaustralis_20140808-PICT1568.JPG,1.0,1.0,1,0.06172839506172839,0.00033545494079589844,hystrix africaeaustralis
../balanced_dataset_split/balanced_dataset_split/test/hystrix africaeaustralis/hystrix africaeaustralis_20140909-PICT1269.JPG,1.0,1.0,1,0.06172839506172839,0.00033736228942871094,hystrix africaeaustralis
../balanced_dataset_split/balanced_dataset_split/test/hystrix africaeaustralis/hystrix africaeaustralis_20140925-PICT0655.JPG,0.4,0.7,1,0.024691358024691357,0.0003333091735839844,hystrix africaeaustralis
../balanced_dataset_split/balanced_dataset_split/test/hystrix africaeaustralis/hystrix africaeaustralis_20141119-PICT0509.JPG,1.0,1.0,1,0.06172839506172839,0.0003371238708496094,hystrix africaeaustralis
../balanced_dataset_split/balanced_dataset_split/test/hystrix africaeaustralis/hystrix africaeaustralis_20141119-PICT0510.JPG,1.0,1.0,1,0.06172839506172839,0.0003333091735839844,hystrix africaeaustralis
../balanced_dataset_split/balanced_dataset_split/test/hystrix africaeaustralis/hystrix africaeaustralis_20150106-PICT0169.JPG,1.0,1.0,1,0.06172839506172839,0.00033593177795410156,hystrix africaeaustralis
../balanced_dataset_split/balanced_dataset_split/test/hystrix africaeaustralis/hystrix africaeaustralis_20150811-PICT0301.JPG,1.0,1.0,1,0.06172839506172839,0.00033593177795410156,hystrix africaeaustralis
../balanced_dataset_split/balanced_dataset_split/test/hystrix africaeaustralis/hystrix africaeaustralis_20150824-PICT0419.JPG,1.0,1.0,1,0.06172839506172839,0.0003333091735839844,hystrix africaeaustralis
../balanced_dataset_split/balanced_dataset_split/test/hystrix africaeaustralis/hystrix africaeaustralis_20160109-PICT0569.JPG,1.0,1.0,1,0.06172839506172839,0.0003428459167480469,hystrix africaeaustralis
../balanced_dataset_split/balanced_dataset_split/test/hystrix africaeaustralis/hystrix africaeaustralis_20160215-PICT2224.JPG,1.0,1.0,1,0.06172839506172839,0.0003399848937988281,hystrix africaeaustralis
../balanced_dataset_split/balanced_dataset_split/test/hystrix africaeaustralis/hystrix africaeaustralis_20160221-PICT2527.JPG,1.0,1.0,1,0.06172839506172839,0.0003345012664794922,hystrix africaeaustralis
../balanced_dataset_split/balanced_dataset_split/test/hystrix africaeaustralis/hystrix africaeaustralis_CDY_0016.JPG,1.0,1.0,1,0.06172839506172839,0.0003371238708496094,hystrix africaeaustralis
../balanced_dataset_split/balanced_dataset_split/test/hystrix africaeaustralis/hystrix africaeaustralis_PICT0007.JPG,1.0,1.0,1,0.06172839506172839,0.0003409385681152344,hystrix africaeaustralis
../balanced_dataset_split/balanced_dataset_split/test/hystrix africaeaustralis/hystrix africaeaustralis_PICT0010-2.JPG,1.0,1.0,1,0.06172839506172839,0.0003421306610107422,hystrix africaeaustralis
../balanced_dataset_split/balanced_dataset_split/test/hystrix africaeaustralis/hystrix africaeaustralis_PICT0010.JPG,1.0,1.0,1,0.06172839506172839,0.0003325939178466797,hystrix africaeaustralis
../balanced_dataset_split/balanced_dataset_split/test/hystrix africaeaustralis/hystrix africaeaustralis_PICT0022-2.JPG,1.0,1.0,1,0.06172839506172839,0.0003368854522705078,hystrix africaeaustralis
../balanced_dataset_split/balanced_dataset_split/test/hystrix africaeaustralis/hystrix africaeaustralis_PICT0030-3.JPG,1.0,1.0,1,0.06172839506172839,0.0003349781036376953,hystrix africaeaustralis
../balanced_dataset_split/balanced_dataset_split/test/hystrix africaeaustralis/hystrix africaeaustralis_PICT0032.JPG,1.0,1.0,1,0.06172839506172839,0.0003383159637451172,hystrix africaeaustralis
../balanced_dataset_split/balanced_dataset_split/test/hystrix africaeaustralis/hystrix africaeaustralis_PICT0036-2.JPG,0.4,0.75,1,0.024691358024691357,0.00033473968505859375,hystrix africaeaustralis
../balanced_dataset_split/balanced_dataset_split/test/hystrix africaeaustralis/hystrix africaeaustralis_PICT0039.JPG,1.0,1.0,1,0.06172839506172839,0.0003483295440673828,hystrix africaeaustralis
../balanced_dataset_split/balanced_dataset_split/test/hystrix africaeaustralis/hystrix africaeaustralis_PICT0041.JPG,1.0,1.0,1,0.06172839506172839,0.0003337860107421875,hystrix africaeaustralis
../balanced_dataset_split/balanced_dataset_split/test/hystrix africaeaustralis/hystrix africaeaustralis_PICT0042-2.JPG,1.0,1.0,1,0.06172839506172839,0.000331878662109375,hystrix africaeaustralis
../balanced_dataset_split/balanced_dataset_split/test/hystrix africaeaustralis/hystrix africaeaustralis_PICT0048.JPG,1.0,1.0,1,0.06172839506172839,0.0003345012664794922,hystrix africaeaustralis
../balanced_dataset_split/balanced_dataset_split/test/hystrix africaeaustralis/hystrix africaeaustralis_PICT0050.JPG,0.0,0.0,0,0.0,0.0003349781036376953,hystrix africaeaustralis
../balanced_dataset_split/balanced_dataset_split/test/hystrix africaeaustralis/hystrix africaeaustralis_PICT0054.JPG,1.0,1.0,1,0.06172839506172839,0.0003304481506347656,hystrix africaeaustralis
../balanced_dataset_split/balanced_dataset_split/test/hystrix africaeaustralis/hystrix africaeaustralis_PICT0065.JPG,1.0,1.0,1,0.06172839506172839,0.00033164024353027344,hystrix africaeaustralis
../balanced_dataset_split/balanced_dataset_split/test/hystrix africaeaustralis/hystrix africaeaustralis_PICT0072.JPG,1.0,1.0,1,0.06172839506172839,0.00033283233642578125,hystrix africaeaustralis
../balanced_dataset_split/balanced_dataset_split/test/hystrix africaeaustralis/hystrix africaeaustralis_PICT0075.JPG,0.6,0.8666666666666667,1,0.037037037037037035,0.0003292560577392578,hystrix africaeaustralis
../balanced_dataset_split/balanced_dataset_split/test/hystrix africaeaustralis/hystrix africaeaustralis_PICT0077.JPG,1.0,1.0,1,0.06172839506172839,0.0003337860107421875,hystrix africaeaustralis
../balanced_dataset_split/balanced_dataset_split/test/hystrix africaeaustralis/hystrix africaeaustralis_PICT0078.JPG,1.0,1.0,1,0.06172839506172839,0.0003383159637451172,hystrix africaeaustralis
../balanced_dataset_split/balanced_dataset_split/test/hystrix africaeaustralis/hystrix africaeaustralis_PICT0091.JPG,0.6,0.6388888888888888,0,0.037037037037037035,0.0003368854522705078,hystrix africaeaustralis
../balanced_dataset_split/balanced_dataset_split/test/hystrix africaeaustralis/hystrix africaeaustralis_PICT0092-2.JPG,1.0,1.0,1,0.06172839506172839,0.00033402442932128906,hystrix africaeaustralis
../balanced_dataset_split/balanced_dataset_split/test/hystrix africaeaustralis/hystrix africaeaustralis_PICT0092.JPG,0.8,0.8875,1,0.04938271604938271,0.0003349781036376953,hystrix africaeaustralis
../balanced_dataset_split/balanced_dataset_split/test/hystrix africaeaustralis/hystrix africaeaustralis_PICT0093-2.JPG,1.0,1.0,1,0.06172839506172839,0.0003325939178466797,hystrix africaeaustralis
../balanced_dataset_split/balanced_dataset_split/test/hystrix africaeaustralis/hystrix africaeaustralis_PICT0093.JPG,1.0,1.0,1,0.06172839506172839,0.0003330707550048828,hystrix africaeaustralis
../balanced_dataset_split/balanced_dataset_split/test/hystrix africaeaustralis/hystrix africaeaustralis_PICT0094-2.JPG,1.0,1.0,1,0.06172839506172839,0.000335693359375,hystrix africaeaustralis
../balanced_dataset_split/balanced_dataset_split/test/hystrix africaeaustralis/hystrix africaeaustralis_PICT0094.JPG,1.0,1.0,1,0.06172839506172839,0.0002856254577636719,hystrix africaeaustralis
../balanced_dataset_split/balanced_dataset_split/test/hystrix africaeaustralis/hystrix africaeaustralis_PICT0095-2.JPG,1.0,1.0,1,0.06172839506172839,0.00033354759216308594,hystrix africaeaustralis
../balanced_dataset_split/balanced_dataset_split/test/hystrix africaeaustralis/hystrix africaeaustralis_PICT0095.JPG,1.0,1.0,1,0.06172839506172839,0.0002868175506591797,hystrix africaeaustralis
../balanced_dataset_split/balanced_dataset_split/test/hystrix africaeaustralis/hystrix africaeaustralis_PICT0116.JPG,1.0,1.0,1,0.06172839506172839,0.0003333091735839844,hystrix africaeaustralis
../balanced_dataset_split/balanced_dataset_split/test/hystrix africaeaustralis/hystrix africaeaustralis_PICT0127-2.JPG,1.0,1.0,1,0.06172839506172839,0.0003459453582763672,hystrix africaeaustralis
../balanced_dataset_split/balanced_dataset_split/test/hystrix africaeaustralis/hystrix africaeaustralis_PICT0128.JPG,1.0,1.0,1,0.06172839506172839,0.0003371238708496094,hystrix africaeaustralis
../balanced_dataset_split/balanced_dataset_split/test/hystrix africaeaustralis/hystrix africaeaustralis_PICT0129.JPG,0.6,0.5333333333333333,0,0.037037037037037035,0.000339508056640625,hystrix africaeaustralis
../balanced_dataset_split/balanced_dataset_split/test/hystrix africaeaustralis/hystrix africaeaustralis_PICT0138.JPG,1.0,1.0,1,0.06172839506172839,0.0003409385681152344,hystrix africaeaustralis
../balanced_dataset_split/balanced_dataset_split/test/hystrix africaeaustralis/hystrix africaeaustralis_PICT0162.JPG,1.0,1.0,1,0.06172839506172839,0.0003352165222167969,hystrix africaeaustralis
../balanced_dataset_split/balanced_dataset_split/test/hystrix africaeaustralis/hystrix africaeaustralis_PICT0194.JPG,1.0,1.0,1,0.06172839506172839,0.0003364086151123047,hystrix africaeaustralis
../balanced_dataset_split/balanced_dataset_split/test/hystrix africaeaustralis/hystrix africaeaustralis_PICT0196.JPG,1.0,1.0,1,0.06172839506172839,0.0003376007080078125,hystrix africaeaustralis
../balanced_dataset_split/balanced_dataset_split/test/hystrix africaeaustralis/hystrix africaeaustralis_PICT0203.JPG,1.0,1.0,1,0.06172839506172839,0.00033736228942871094,hystrix africaeaustralis
../balanced_dataset_split/balanced_dataset_split/test/hystrix africaeaustralis/hystrix africaeaustralis_PICT0204.JPG,1.0,1.0,1,0.06172839506172839,0.00033545494079589844,hystrix africaeaustralis
../balanced_dataset_split/balanced_dataset_split/test/hystrix africaeaustralis/hystrix africaeaustralis_PICT0205-2.JPG,1.0,1.0,1,0.06172839506172839,0.0003371238708496094,hystrix africaeaustralis
../balanced_dataset_split/balanced_dataset_split/test/hystrix africaeaustralis/hystrix africaeaustralis_PICT0210.JPG,1.0,1.0,1,0.06172839506172839,0.0003502368927001953,hystrix africaeaustralis
../balanced_dataset_split/balanced_dataset_split/test/hystrix africaeaustralis/hystrix africaeaustralis_PICT0223.JPG,0.8,0.95,1,0.04938271604938271,0.00033855438232421875,hystrix africaeaustralis
../balanced_dataset_split/balanced_dataset_split/test/hystrix africaeaustralis/hystrix africaeaustralis_PICT0234.JPG,1.0,1.0,1,0.06172839506172839,0.0003323554992675781,hystrix africaeaustralis
../balanced_dataset_split/balanced_dataset_split/test/hystrix africaeaustralis/hystrix africaeaustralis_PICT0245.JPG,1.0,1.0,1,0.06172839506172839,0.0003330707550048828,hystrix africaeaustralis
../balanced_dataset_split/balanced_dataset_split/test/hystrix africaeaustralis/hystrix africaeaustralis_PICT0257.JPG,1.0,1.0,1,0.06172839506172839,0.0003364086151123047,hystrix africaeaustralis
../balanced_dataset_split/balanced_dataset_split/test/hystrix africaeaustralis/hystrix africaeaustralis_PICT0261.JPG,1.0,1.0,1,0.06172839506172839,0.0003345012664794922,hystrix africaeaustralis
../balanced_dataset_split/balanced_dataset_split/test/hystrix africaeaustralis/hystrix africaeaustralis_PICT0271.JPG,1.0,1.0,1,0.06172839506172839,0.00033211708068847656,hystrix africaeaustralis
../balanced_dataset_split/balanced_dataset_split/test/hystrix africaeaustralis/hystrix africaeaustralis_PICT0290.JPG,1.0,1.0,1,0.06172839506172839,0.00033783912658691406,hystrix africaeaustralis
../balanced_dataset_split/balanced_dataset_split/test/hystrix africaeaustralis/hystrix africaeaustralis_PICT0292-2.JPG,1.0,1.0,1,0.06172839506172839,0.00033473968505859375,hystrix africaeaustralis
../balanced_dataset_split/balanced_dataset_split/test/hystrix africaeaustralis/hystrix africaeaustralis_PICT0304.JPG,1.0,1.0,1,0.06172839506172839,0.0003342628479003906,hystrix africaeaustralis
../balanced_dataset_split/balanced_dataset_split/test/hystrix africaeaustralis/hystrix africaeaustralis_PICT0305.JPG,1.0,1.0,1,0.06172839506172839,0.00033283233642578125,hystrix africaeaustralis
../balanced_dataset_split/balanced_dataset_split/test/hystrix africaeaustralis/hystrix africaeaustralis_PICT0306.JPG,1.0,1.0,1,0.06172839506172839,0.0003407001495361328,hystrix africaeaustralis
../balanced_dataset_split/balanced_dataset_split/test/hystrix africaeaustralis/hystrix africaeaustralis_PICT0319.JPG,1.0,1.0,1,0.06172839506172839,0.000331878662109375,hystrix africaeaustralis
../balanced_dataset_split/balanced_dataset_split/test/hystrix africaeaustralis/hystrix africaeaustralis_PICT0326.JPG,1.0,1.0,1,0.06172839506172839,0.0003330707550048828,hystrix africaeaustralis
../balanced_dataset_split/balanced_dataset_split/test/hystrix africaeaustralis/hystrix africaeaustralis_PICT0352.JPG,1.0,1.0,1,0.06172839506172839,0.00033283233642578125,hystrix africaeaustralis
../balanced_dataset_split/balanced_dataset_split/test/hystrix africaeaustralis/hystrix africaeaustralis_PICT0353.JPG,1.0,1.0,1,0.06172839506172839,0.0003311634063720703,hystrix africaeaustralis
../balanced_dataset_split/balanced_dataset_split/test/hystrix africaeaustralis/hystrix africaeaustralis_PICT0358.JPG,1.0,1.0,1,0.06172839506172839,0.0003325939178466797,hystrix africaeaustralis
../balanced_dataset_split/balanced_dataset_split/test/hystrix africaeaustralis/hystrix africaeaustralis_PICT0550.JPG,1.0,1.0,1,0.06172839506172839,0.0003364086151123047,hystrix africaeaustralis
../balanced_dataset_split/balanced_dataset_split/test/hystrix africaeaustralis/hystrix africaeaustralis_PICT0835.JPG,1.0,1.0,1,0.06172839506172839,0.0003364086151123047,hystrix africaeaustralis
../balanced_dataset_split/balanced_dataset_split/test/hystrix africaeaustralis/hystrix africaeaustralis_PICT0836.JPG,1.0,1.0,1,0.06172839506172839,0.00033736228942871094,hystrix africaeaustralis
../balanced_dataset_split/balanced_dataset_split/test/hystrix africaeaustralis/hystrix africaeaustralis_PICT0859.JPG,0.2,1.0,1,0.012345679012345678,0.00033664703369140625,hystrix africaeaustralis
../balanced_dataset_split/balanced_dataset_split/test/lepus capensis/lepus capensis_PICT0021.JPG,1.0,1.0,1,0.5555555555555556,0.00036072731018066406,lepus capensis
../balanced_dataset_split/balanced_dataset_split/test/lepus capensis/lepus capensis_PICT0025.JPG,1.0,1.0,1,0.5555555555555556,0.00034117698669433594,lepus capensis
../balanced_dataset_split/balanced_dataset_split/test/lepus capensis/lepus capensis_PICT0028-2.JPG,1.0,1.0,1,0.5555555555555556,0.0003421306610107422,lepus capensis
../balanced_dataset_split/balanced_dataset_split/test/lepus capensis/lepus capensis_PICT0028.JPG,0.8,0.95,1,0.4444444444444444,0.0003390312194824219,lepus capensis
../balanced_dataset_split/balanced_dataset_split/test/lepus capensis/lepus capensis_PICT0029-2.JPG,1.0,1.0,1,0.5555555555555556,0.00033593177795410156,lepus capensis
../balanced_dataset_split/balanced_dataset_split/test/lepus capensis/lepus capensis_PICT0160.JPG,1.0,1.0,1,0.5555555555555556,0.00033783912658691406,lepus capensis
../balanced_dataset_split/balanced_dataset_split/test/lepus capensis/lepus capensis_PICT0162.JPG,1.0,1.0,1,0.5555555555555556,0.00033473968505859375,lepus capensis
../balanced_dataset_split/balanced_dataset_split/test/lepus capensis/lepus capensis_PICT0445.JPG,1.0,1.0,1,0.5555555555555556,0.0003352165222167969,lepus capensis
../balanced_dataset_split/balanced_dataset_split/test/lepus capensis/lepus capensis_PICT0620.JPG,1.0,1.0,1,0.5555555555555556,0.000339508056640625,lepus capensis
../balanced_dataset_split/balanced_dataset_split/test/lepus capensis/lepus capensis_PICT0758.JPG,1.0,1.0,1,0.5555555555555556,0.0003380775451660156,lepus capensis
../balanced_dataset_split/balanced_dataset_split/test/loxodanta africana/loxodanta africana_20140113-PICT0181.JPG,1.0,1.0,1,0.050505050505050504,0.00034046173095703125,loxodanta africana
../balanced_dataset_split/balanced_dataset_split/test/loxodanta africana/loxodanta africana_20140114-PICT0226.JPG,1.0,1.0,1,0.050505050505050504,0.0003342628479003906,loxodanta africana
../balanced_dataset_split/balanced_dataset_split/test/loxodanta africana/loxodanta africana_20140116-PICT0244.JPG,1.0,1.0,1,0.050505050505050504,0.0003368854522705078,loxodanta africana
../balanced_dataset_split/balanced_dataset_split/test/loxodanta africana/loxodanta africana_20140210-PICT0031.JPG,1.0,1.0,1,0.050505050505050504,0.00033283233642578125,loxodanta africana
../balanced_dataset_split/balanced_dataset_split/test/loxodanta africana/loxodanta africana_20140417-PICT0584.JPG,0.0,0.0,0,0.0,0.00033783912658691406,loxodanta africana
../balanced_dataset_split/balanced_dataset_split/test/loxodanta africana/loxodanta africana_20140417-PICT0586.JPG,1.0,1.0,1,0.050505050505050504,0.00033926963806152344,loxodanta africana
../balanced_dataset_split/balanced_dataset_split/test/loxodanta africana/loxodanta africana_20140417-PICT0590.JPG,1.0,1.0,1,0.050505050505050504,0.00033473968505859375,loxodanta africana
../balanced_dataset_split/balanced_dataset_split/test/loxodanta africana/loxodanta africana_20140429-PICT0681.JPG,1.0,1.0,1,0.050505050505050504,0.00033736228942871094,loxodanta africana
../balanced_dataset_split/balanced_dataset_split/test/loxodanta africana/loxodanta africana_20140513-PICT0024.JPG,1.0,1.0,1,0.050505050505050504,0.00033736228942871094,loxodanta africana
../balanced_dataset_split/balanced_dataset_split/test/loxodanta africana/loxodanta africana_20140515-PICT0022.JPG,1.0,1.0,1,0.050505050505050504,0.00033593177795410156,loxodanta africana
../balanced_dataset_split/balanced_dataset_split/test/loxodanta africana/loxodanta africana_20140515-PICT0038.JPG,1.0,1.0,1,0.050505050505050504,0.0003342628479003906,loxodanta africana
../balanced_dataset_split/balanced_dataset_split/test/loxodanta africana/loxodanta africana_20140517-PICT0048.JPG,1.0,1.0,1,0.050505050505050504,0.0003380775451660156,loxodanta africana
../balanced_dataset_split/balanced_dataset_split/test/loxodanta africana/loxodanta africana_20140522-PICT0011.JPG,1.0,1.0,1,0.050505050505050504,0.00033593177795410156,loxodanta africana
../balanced_dataset_split/balanced_dataset_split/test/loxodanta africana/loxodanta africana_20140527-PICT0046.JPG,1.0,1.0,1,0.050505050505050504,0.00033783912658691406,loxodanta africana
../balanced_dataset_split/balanced_dataset_split/test/loxodanta africana/loxodanta africana_20140528-PICT0058.JPG,0.6,0.4777777777777777,0,0.030303030303030304,0.0003352165222167969,loxodanta africana
../balanced_dataset_split/balanced_dataset_split/test/loxodanta africana/loxodanta africana_20140608-PICT0024.JPG,1.0,1.0,1,0.050505050505050504,0.00034117698669433594,loxodanta africana
../balanced_dataset_split/balanced_dataset_split/test/loxodanta africana/loxodanta africana_20140616-PICT0085.JPG,1.0,1.0,1,0.050505050505050504,0.0003371238708496094,loxodanta africana
../balanced_dataset_split/balanced_dataset_split/test/loxodanta africana/loxodanta africana_20140617-PICT0101.JPG,1.0,1.0,1,0.050505050505050504,0.000335693359375,loxodanta africana
../balanced_dataset_split/balanced_dataset_split/test/loxodanta africana/loxodanta africana_20140617-PICT0113.JPG,1.0,1.0,1,0.050505050505050504,0.000331878662109375,loxodanta africana
../balanced_dataset_split/balanced_dataset_split/test/loxodanta africana/loxodanta africana_20140804-PICT0171.JPG,1.0,1.0,1,0.050505050505050504,0.0003371238708496094,loxodanta africana
../balanced_dataset_split/balanced_dataset_split/test/loxodanta africana/loxodanta africana_20140804-PICT0172.JPG,1.0,1.0,1,0.050505050505050504,0.0003333091735839844,loxodanta africana
../balanced_dataset_split/balanced_dataset_split/test/loxodanta africana/loxodanta africana_20140805-PICT0296.JPG,1.0,1.0,1,0.050505050505050504,0.0003478527069091797,loxodanta africana
../balanced_dataset_split/balanced_dataset_split/test/loxodanta africana/loxodanta africana_20140805-PICT0306.JPG,1.0,1.0,1,0.050505050505050504,0.0003383159637451172,loxodanta africana
../balanced_dataset_split/balanced_dataset_split/test/loxodanta africana/loxodanta africana_20140805-PICT0408.JPG,0.4,0.5833333333333333,0,0.020202020202020204,0.00033783912658691406,loxodanta africana
../balanced_dataset_split/balanced_dataset_split/test/loxodanta africana/loxodanta africana_20140805-PICT0409.JPG,1.0,1.0,1,0.050505050505050504,0.0003311634063720703,loxodanta africana
../balanced_dataset_split/balanced_dataset_split/test/loxodanta africana/loxodanta africana_20140806-PICT0021.JPG,1.0,1.0,1,0.050505050505050504,0.000331878662109375,loxodanta africana
../balanced_dataset_split/balanced_dataset_split/test/loxodanta africana/loxodanta africana_20140811-PICT0103.JPG,1.0,1.0,1,0.050505050505050504,0.0003311634063720703,loxodanta africana
../balanced_dataset_split/balanced_dataset_split/test/loxodanta africana/loxodanta africana_20140825-PICT0802.JPG,1.0,1.0,1,0.050505050505050504,0.0003368854522705078,loxodanta africana
../balanced_dataset_split/balanced_dataset_split/test/loxodanta africana/loxodanta africana_20140915-PICT1006.JPG,1.0,1.0,1,0.050505050505050504,0.0003349781036376953,loxodanta africana
../balanced_dataset_split/balanced_dataset_split/test/loxodanta africana/loxodanta africana_20140930-PICT1156.JPG,1.0,1.0,1,0.050505050505050504,0.00033664703369140625,loxodanta africana
../balanced_dataset_split/balanced_dataset_split/test/loxodanta africana/loxodanta africana_20141113-PICT1708.JPG,1.0,1.0,1,0.050505050505050504,0.00033736228942871094,loxodanta africana
../balanced_dataset_split/balanced_dataset_split/test/loxodanta africana/loxodanta africana_20141115-PICT1732.JPG,1.0,1.0,1,0.050505050505050504,0.0003485679626464844,loxodanta africana
../balanced_dataset_split/balanced_dataset_split/test/loxodanta africana/loxodanta africana_20141116-PICT1761.JPG,1.0,1.0,1,0.050505050505050504,0.0003409385681152344,loxodanta africana
../balanced_dataset_split/balanced_dataset_split/test/loxodanta africana/loxodanta africana_20141116-PICT1763.JPG,1.0,1.0,1,0.050505050505050504,0.0003402233123779297,loxodanta africana
../balanced_dataset_split/balanced_dataset_split/test/loxodanta africana/loxodanta africana_20150110-PICT2467.JPG,1.0,1.0,1,0.050505050505050504,0.0003383159637451172,loxodanta africana
../balanced_dataset_split/balanced_dataset_split/test/loxodanta africana/loxodanta africana_20150125-PICT2710.JPG,1.0,1.0,1,0.050505050505050504,0.0003418922424316406,loxodanta africana
../balanced_dataset_split/balanced_dataset_split/test/loxodanta africana/loxodanta africana_20150127-EK000257.JPG,0.0,0.0,0,0.0,0.0003428459167480469,loxodanta africana
../balanced_dataset_split/balanced_dataset_split/test/loxodanta africana/loxodanta africana_20150606-PICT4030.JPG,1.0,1.0,1,0.050505050505050504,0.0003390312194824219,loxodanta africana
../balanced_dataset_split/balanced_dataset_split/test/loxodanta africana/loxodanta africana_20150812-PICT4780.JPG,1.0,1.0,1,0.050505050505050504,0.0003380775451660156,loxodanta africana
../balanced_dataset_split/balanced_dataset_split/test/loxodanta africana/loxodanta africana_20150901-PICT4903.JPG,1.0,1.0,1,0.050505050505050504,0.0003345012664794922,loxodanta africana
../balanced_dataset_split/balanced_dataset_split/test/loxodanta africana/loxodanta africana_20150902-PICT4916.JPG,1.0,1.0,1,0.050505050505050504,0.000335693359375,loxodanta africana
../balanced_dataset_split/balanced_dataset_split/test/loxodanta africana/loxodanta africana_20150906-PICT4984.JPG,1.0,1.0,1,0.050505050505050504,0.0003380775451660156,loxodanta africana
../balanced_dataset_split/balanced_dataset_split/test/loxodanta africana/loxodanta africana_20150916-PICT5092.JPG,1.0,1.0,1,0.050505050505050504,0.0003402233123779297,loxodanta africana
../balanced_dataset_split/balanced_dataset_split/test/loxodanta africana/loxodanta africana_20150920-PICT5137.JPG,1.0,1.0,1,0.050505050505050504,0.00033736228942871094,loxodanta africana
../balanced_dataset_split/balanced_dataset_split/test/loxodanta africana/loxodanta africana_20150921-PICT5141.JPG,1.0,1.0,1,0.050505050505050504,0.00033402442932128906,loxodanta africana
../balanced_dataset_split/balanced_dataset_split/test/loxodanta africana/loxodanta africana_20150925-PICT5189.JPG,1.0,1.0,1,0.050505050505050504,0.000335693359375,loxodanta africana
../balanced_dataset_split/balanced_dataset_split/test/loxodanta africana/loxodanta africana_20150925-PICT5190.JPG,1.0,1.0,1,0.050505050505050504,0.0003387928009033203,loxodanta africana
../balanced_dataset_split/balanced_dataset_split/test/loxodanta africana/loxodanta africana_20151001-PICT5269.JPG,1.0,1.0,1,0.050505050505050504,0.00034165382385253906,loxodanta africana
../balanced_dataset_split/balanced_dataset_split/test/loxodanta africana/loxodanta africana_20151005-PICT5314.JPG,1.0,1.0,1,0.050505050505050504,0.0003361701965332031,loxodanta africana
../balanced_dataset_split/balanced_dataset_split/test/loxodanta africana/loxodanta africana_20151005-PICT5318.JPG,1.0,1.0,1,0.050505050505050504,0.00033783912658691406,loxodanta africana
../balanced_dataset_split/balanced_dataset_split/test/loxodanta africana/loxodanta africana_20160108-PICT0539.JPG,1.0,1.0,1,0.050505050505050504,0.0003380775451660156,loxodanta africana
../balanced_dataset_split/balanced_dataset_split/test/loxodanta africana/loxodanta africana_20160116-PICT0864.JPG,0.0,0.0,0,0.0,0.0003364086151123047,loxodanta africana
../balanced_dataset_split/balanced_dataset_split/test/loxodanta africana/loxodanta africana_20160116-PICT0867.JPG,1.0,1.0,1,0.050505050505050504,0.0003464221954345703,loxodanta africana
../balanced_dataset_split/balanced_dataset_split/test/loxodanta africana/loxodanta africana_20160116-PICT0880.JPG,1.0,1.0,1,0.050505050505050504,0.0003409385681152344,loxodanta africana
