path,category,brightness,contrast,laplacian_var,issue
balanced_dataset\antidorcas marsupialis\antidorcas marsupialis_PICT4728.JPG,antidorcas marsupialis,236.0424010596886,24.28080345467734,179.2934560904875,overexposed
balanced_dataset\antidorcas marsupialis\antidorcas marsupialis_PICT4729.JPG,antidorcas marsupialis,236.00846917351495,24.23944187568957,178.77181677641423,overexposed
balanced_dataset\antidorcas marsupialis\antidorcas marsupialis_PICT4738.JPG,antidorcas marsupialis,236.2164977612777,23.92225157244021,174.3490332987681,overexposed
balanced_dataset\antidorcas marsupialis\antidorcas marsupialis_PICT4753.JPG,antidorcas marsupialis,236.2519431128252,24.49421960842358,172.5189899611797,overexposed
balanced_dataset\antidorcas marsupialis\antidorcas marsupialis_PICT5313.JPG,antidorcas marsupialis,236.51456671312317,18.66368775964952,141.44163940751812,overexposed
balanced_dataset\antidorcas marsupialis\antidorcas marsupialis_PICT5317.JPG,antidorcas marsupialis,236.48424546748848,18.5161674238786,141.0636361268323,overexposed
balanced_dataset\antidorcas marsupialis\antidorcas marsupialis_PICT5518.JPG,antidorcas marsupialis,232.24679460223632,32.072583414434845,159.3406765120857,overexposed
balanced_dataset\antidorcas marsupialis\antidorcas marsupialis_PICT5521.JPG,antidorcas marsupialis,232.26456658797096,32.13862774286041,162.47404093365418,overexposed
balanced_dataset\antidorcas marsupialis\antidorcas marsupialis_PICT5522.JPG,antidorcas marsupialis,232.36326085019385,31.932148373613828,161.46963995706386,overexposed
balanced_dataset\antidorcas marsupialis\antidorcas marsupialis_PICT5533.JPG,antidorcas marsupialis,234.2540972322344,30.33540375057641,156.25178980138867,overexposed
balanced_dataset\antidorcas marsupialis\antidorcas marsupialis_PICT5539.JPG,antidorcas marsupialis,233.34507436042227,31.04383264756213,154.30231010488984,overexposed
balanced_dataset\antidorcas marsupialis\antidorcas marsupialis_PICT5541.JPG,antidorcas marsupialis,234.04540183362968,30.35071616744618,160.92418668412418,overexposed
balanced_dataset\antidorcas marsupialis\antidorcas marsupialis_PICT5542.JPG,antidorcas marsupialis,234.0895906922818,30.2876594138669,158.44404320078712,overexposed
balanced_dataset\antidorcas marsupialis\antidorcas marsupialis_PICT5544.JPG,antidorcas marsupialis,233.6153859342961,30.96656848790978,164.0889783225163,overexposed
balanced_dataset\antidorcas marsupialis\antidorcas marsupialis_PICT5549.JPG,antidorcas marsupialis,234.5443143862937,30.146414610211085,163.14732915212215,overexposed
balanced_dataset\antidorcas marsupialis\antidorcas marsupialis_PICT6193.JPG,antidorcas marsupialis,225.6205338191241,35.11716113544115,212.962299774566,overexposed
balanced_dataset\antidorcas marsupialis\antidorcas marsupialis_PICT6205.JPG,antidorcas marsupialis,226.8682008572424,30.52220590371619,213.62740953678343,overexposed
balanced_dataset\antidorcas marsupialis\antidorcas marsupialis_PICT6210.JPG,antidorcas marsupialis,228.5021995496524,29.273526879230296,206.4863795519906,overexposed
balanced_dataset\antidorcas marsupialis\antidorcas marsupialis_PICT6217.JPG,antidorcas marsupialis,229.36676048074457,28.80080361109509,202.1608649810528,overexposed
balanced_dataset\antidorcas marsupialis\antidorcas marsupialis_PICT7053.JPG,antidorcas marsupialis,238.5300764479607,23.172594059613868,175.5039106284187,overexposed
balanced_dataset\antidorcas marsupialis\antidorcas marsupialis_PICT7057.JPG,antidorcas marsupialis,239.3109079390539,22.38349071950589,175.02571852233402,overexposed
balanced_dataset\antidorcas marsupialis\antidorcas marsupialis_PICT7069.JPG,antidorcas marsupialis,236.43273933603265,23.989363769728023,183.7303865249264,overexposed
balanced_dataset\antidorcas marsupialis\antidorcas marsupialis_PICT7073.JPG,antidorcas marsupialis,237.07845102144208,23.146203324040368,177.24013863019155,overexposed
balanced_dataset\antidorcas marsupialis\antidorcas marsupialis_PICT7148.JPG,antidorcas marsupialis,241.11524000684832,18.14489957038084,152.72177730224135,overexposed
balanced_dataset\antidorcas marsupialis\antidorcas marsupialis_PICT7149.JPG,antidorcas marsupialis,238.6015607478694,19.76165241853784,159.61469521586756,overexposed
balanced_dataset\antidorcas marsupialis\antidorcas marsupialis_PICT7161.JPG,antidorcas marsupialis,240.33533576829424,19.280795076118054,157.53902607945977,overexposed
balanced_dataset\antidorcas marsupialis\antidorcas marsupialis_PICT7319.JPG,antidorcas marsupialis,239.2277652124984,22.54929148054697,169.68268576822584,overexposed
balanced_dataset\antidorcas marsupialis\antidorcas marsupialis_PICT7321.JPG,antidorcas marsupialis,239.46743314870884,22.30492685620269,166.95974366556592,overexposed
balanced_dataset\antidorcas marsupialis\antidorcas marsupialis_PICT7327.JPG,antidorcas marsupialis,239.23140276075708,22.8223664090186,169.86656474199626,overexposed
balanced_dataset\antidorcas marsupialis\antidorcas marsupialis_PICT7462.JPG,antidorcas marsupialis,225.27860102885109,37.842914450906285,185.67444086822297,overexposed
balanced_dataset\antidorcas marsupialis\antidorcas marsupialis_PICT7478.JPG,antidorcas marsupialis,235.0146977474609,27.692893787854324,194.0465198098887,overexposed
balanced_dataset\antidorcas marsupialis\antidorcas marsupialis_PICT7483.JPG,antidorcas marsupialis,234.3038962878861,28.219439467364406,199.50999802886236,overexposed
balanced_dataset\antidorcas marsupialis\antidorcas marsupialis_PICT7484.JPG,antidorcas marsupialis,234.01984650835416,28.588235700724407,197.8221871459333,overexposed
balanced_dataset\antidorcas marsupialis\antidorcas marsupialis_PICT7487.JPG,antidorcas marsupialis,236.08208131087403,26.725109243206315,187.7227349650669,overexposed
balanced_dataset\antidorcas marsupialis\antidorcas marsupialis_PICT8372.JPG,antidorcas marsupialis,244.83810200704056,16.887869615728174,122.6346785188305,overexposed
balanced_dataset\antidorcas marsupialis\antidorcas marsupialis_PICT8706.JPG,antidorcas marsupialis,241.16342384839965,20.602045365282745,135.12548058439057,overexposed
balanced_dataset\antidorcas marsupialis\antidorcas marsupialis_PICT8946.JPG,antidorcas marsupialis,241.6277205581988,16.386983308191464,118.8468707945796,overexposed
balanced_dataset\antidorcas marsupialis\antidorcas marsupialis_PICT9615.JPG,antidorcas marsupialis,234.87664700275536,19.349657514636675,118.41300371233174,overexposed
balanced_dataset\antidorcas marsupialis\antidorcas marsupialis_PICT9617.JPG,antidorcas marsupialis,234.85728070333525,19.38213998037068,119.91288419217696,overexposed
balanced_dataset\antidorcas marsupialis\antidorcas marsupialis_PICT9918.JPG,antidorcas marsupialis,239.65833240720715,19.070312788678194,138.32819194301723,overexposed
balanced_dataset\antidorcas marsupialis\antidorcas marsupialis_PICT9919.JPG,antidorcas marsupialis,239.40998103694093,19.47689406870505,138.95697817860923,overexposed
balanced_dataset\antidorcas marsupialis\antidorcas marsupialis_PICT9925.JPG,antidorcas marsupialis,239.05236304846693,20.32542806855774,140.94167757217429,overexposed
balanced_dataset\canis mesomelas\canis mesomelas_20160210-PICT1777.JPG,canis mesomelas,233.14707421724816,31.97717416906624,286.41302660506227,overexposed
balanced_dataset\canis mesomelas\canis mesomelas_20160210-PICT1778.JPG,canis mesomelas,233.2343280679306,32.01664277052624,287.8414197238737,overexposed
balanced_dataset\canis mesomelas\canis mesomelas_PICT0064.JPG,canis mesomelas,227.8010207912822,41.23007674867164,459.2986912927608,overexposed
balanced_dataset\canis mesomelas\canis mesomelas_PICT0220.JPG,canis mesomelas,225.47290948248488,24.846403647482887,371.3256831630276,overexposed
balanced_dataset\canis mesomelas\canis mesomelas_PICT0244-2.JPG,canis mesomelas,238.22118996699987,21.064681471381817,140.68145827791858,overexposed
balanced_dataset\canis mesomelas\canis mesomelas_PICT0245-2.JPG,canis mesomelas,238.2154417271402,21.03854540957721,140.3737865243325,overexposed
balanced_dataset\canis mesomelas\canis mesomelas_PICT0246-2.JPG,canis mesomelas,237.97905678304815,21.28905592505395,142.30506295459224,overexposed
balanced_dataset\canis mesomelas\canis mesomelas_PICT0406.JPG,canis mesomelas,225.11802138900904,33.98787817168639,295.430208606983,overexposed
balanced_dataset\canis mesomelas\canis mesomelas_PICT0615.JPG,canis mesomelas,240.70521616786013,18.3329196652338,128.14963107555306,overexposed
balanced_dataset\canis mesomelas\canis mesomelas_PICT0631.JPG,canis mesomelas,233.1486645260637,31.89546293800749,127.19226641899397,overexposed
balanced_dataset\canis mesomelas\canis mesomelas_PICT0669.JPG,canis mesomelas,236.8325810435489,32.775841451950576,118.97518920500303,overexposed
balanced_dataset\canis mesomelas\canis mesomelas_PICT0716.JPG,canis mesomelas,232.99829793028323,37.74084397058014,135.88204856586586,overexposed
balanced_dataset\canis mesomelas\canis mesomelas_PICT2799.JPG,canis mesomelas,230.19081115136007,33.75679560981079,148.45103896313856,overexposed
balanced_dataset\canis mesomelas\canis mesomelas_PICT7729.JPG,canis mesomelas,237.560412962162,22.48048465437232,127.7411171985028,overexposed
balanced_dataset\canis mesomelas\canis mesomelas_PICT7730.JPG,canis mesomelas,237.4873340982635,22.323859485717364,126.180328529376,overexposed
balanced_dataset\canis mesomelas\canis mesomelas_PICT8415.JPG,canis mesomelas,244.228329648853,17.22075588229621,114.33852902056292,overexposed
balanced_dataset\canis mesomelas\canis mesomelas_PICT8416.JPG,canis mesomelas,244.26911937415895,17.03781153714475,111.17400220800508,overexposed
balanced_dataset\canis mesomelas\canis mesomelas_PICT8417.JPG,canis mesomelas,244.25735556937235,17.04214267720932,111.1060084020192,overexposed
balanced_dataset\canis mesomelas\canis mesomelas_PICT8418.JPG,canis mesomelas,243.7280422994361,17.840327894736948,118.56550778053376,overexposed
balanced_dataset\canis mesomelas\canis mesomelas_PICT8419.JPG,canis mesomelas,243.9853724629149,17.53126873707988,119.98107498348485,overexposed
balanced_dataset\canis mesomelas\canis mesomelas_PICT8652.JPG,canis mesomelas,238.08047560833973,24.9862575376868,116.87729491560027,overexposed
balanced_dataset\canis mesomelas\canis mesomelas_PICT9456.JPG,canis mesomelas,228.4149763612553,31.128193840869148,114.5856315016174,overexposed
balanced_dataset\canis mesomelas\canis mesomelas_SUNP1181.JPG,canis mesomelas,231.9928417956235,22.04579265330354,46.344945798208926,overexposed
balanced_dataset\canis mesomelas\canis mesomelas_SUNP1182.JPG,canis mesomelas,232.647271582244,21.97399209293217,45.7814289658352,overexposed
balanced_dataset\canis mesomelas\canis mesomelas_SUNP1183.JPG,canis mesomelas,233.03026868171696,22.02766667181041,45.30517458896102,overexposed
balanced_dataset\canis mesomelas\canis mesomelas_SUNP1184.JPG,canis mesomelas,233.4560118854527,22.011565644442012,45.4885010113321,overexposed
balanced_dataset\cn-raptors\cn-raptors_20141004-PICT0418.JPG,cn-raptors,235.76628029684096,27.0340997920578,230.7710897123364,overexposed
balanced_dataset\cn-raptors\cn-raptors_20141004-PICT0419.JPG,cn-raptors,235.77137248894653,27.02912837550527,229.95117430382783,overexposed
balanced_dataset\cn-raptors\cn-raptors_20141004-PICT0420.JPG,cn-raptors,235.77378066729145,27.055330449541884,230.12685528794688,overexposed
balanced_dataset\cn-raptors\cn-raptors_20141004-PICT0421.JPG,cn-raptors,235.8319395134484,26.762641232234238,233.73554896819948,overexposed
balanced_dataset\cn-raptors\cn-raptors_20141004-PICT0422.JPG,cn-raptors,235.83983323721645,26.7478966270429,233.358635702052,overexposed
balanced_dataset\cn-raptors\cn-raptors_20141004-PICT0423.JPG,cn-raptors,235.8697203299212,26.70636941311625,229.607438557816,overexposed
balanced_dataset\cn-raptors\cn-raptors_PICT0814.JPG,cn-raptors,229.85670137387064,31.325910014983272,126.66882566608622,overexposed
balanced_dataset\cn-raptors\cn-raptors_PICT1487.JPG,cn-raptors,228.35773638244103,33.381417980793145,175.1392272997833,overexposed
balanced_dataset\cn-raptors\cn-raptors_PICT1488.JPG,cn-raptors,229.3889283118272,31.45954825477117,179.0924726788666,overexposed
balanced_dataset\cn-raptors\cn-raptors_PICT1489.JPG,cn-raptors,229.11398422982347,31.737403324739557,177.9897104807107,overexposed
balanced_dataset\cn-raptors\cn-raptors_PICT1490.JPG,cn-raptors,228.08642609413047,32.67832679287877,193.6389658568872,overexposed
balanced_dataset\cn-raptors\cn-raptors_PICT1491.JPG,cn-raptors,228.20251500825003,32.405146033857434,194.14712427490787,overexposed
balanced_dataset\cn-raptors\cn-raptors_PICT1492.JPG,cn-raptors,227.71407418921407,32.555050177648674,196.9300681954805,overexposed
balanced_dataset\cn-raptors\cn-raptors_PICT1493.JPG,cn-raptors,228.4012708203175,31.880721203408665,193.6758226613267,overexposed
balanced_dataset\cn-raptors\cn-raptors_PICT1494.JPG,cn-raptors,228.18433089637,32.87204120353186,192.95720970964467,overexposed
balanced_dataset\cn-raptors\cn-raptors_PICT1495.JPG,cn-raptors,228.41794096621493,32.295756812581125,191.63159100341056,overexposed
balanced_dataset\corvus albus\corvus albus_PICT0100.JPG,corvus albus,240.50637162289345,18.399260414943576,134.04139244837955,overexposed
balanced_dataset\corvus albus\corvus albus_PICT0101.JPG,corvus albus,240.5235505124231,18.41273197941329,136.44490249666913,overexposed
balanced_dataset\corvus albus\corvus albus_PICT0102.JPG,corvus albus,240.52561990380303,18.44320728270579,136.33437509270777,overexposed
balanced_dataset\corvus albus\corvus albus_PICT0103.JPG,corvus albus,225.4748605236753,32.26741937015736,810.2521601497309,overexposed
balanced_dataset\corvus albus\corvus albus_PICT0105.JPG,corvus albus,225.8690025974191,32.16083640015182,802.0631953625374,overexposed
balanced_dataset\corvus albus\corvus albus_PICT0704.JPG,corvus albus,237.85259813433132,22.117257050223657,132.55286665897367,overexposed
balanced_dataset\corvus albus\corvus albus_PICT0705.JPG,corvus albus,237.9652174544246,21.526760387099397,133.18601844832793,overexposed
balanced_dataset\corvus albus\corvus albus_PICT0706.JPG,corvus albus,237.89687434920864,21.845824244396866,131.2556563777844,overexposed
balanced_dataset\corvus albus\corvus albus_PICT1640.JPG,corvus albus,227.79605062255703,51.88624436301951,142.36372954419437,overexposed
balanced_dataset\corvus albus\corvus albus_PICT1887.JPG,corvus albus,240.9000564686659,23.3064241198345,152.489496216096,overexposed
balanced_dataset\corvus albus\corvus albus_PICT1888.JPG,corvus albus,240.8943443977877,23.229814252499484,150.85590139592512,overexposed
balanced_dataset\corvus albus\corvus albus_PICT1889.JPG,corvus albus,240.9201994625465,23.1412509037395,153.9059220993783,overexposed
balanced_dataset\corvus albus\corvus albus_PICT2690.JPG,corvus albus,239.13171666746763,27.338914388907824,127.48517747443827,overexposed
balanced_dataset\corvus albus\corvus albus_PICT2691.JPG,corvus albus,239.53117528414552,26.64180100002788,129.73996279453286,overexposed
balanced_dataset\corvus albus\corvus albus_PICT2692.JPG,corvus albus,238.97105793144465,28.344985241436632,128.22875891753344,overexposed
balanced_dataset\corvus albus\corvus albus_PICT2693.JPG,corvus albus,226.6844855844707,53.449568745565074,121.1748449863681,overexposed
balanced_dataset\corvus albus\corvus albus_PICT2694.JPG,corvus albus,229.43553373402057,50.0294972774171,121.59960111463998,overexposed
balanced_dataset\corvus albus\corvus albus_PICT2695.JPG,corvus albus,230.89361638752723,47.57066496095547,125.14073438072413,overexposed
balanced_dataset\corvus albus\corvus albus_PICT2696.JPG,corvus albus,232.60397005258395,45.35667833901758,129.70285629574008,overexposed
balanced_dataset\corvus albus\corvus albus_PICT2697.JPG,corvus albus,233.97887205842304,43.562524433180464,129.88012885907568,overexposed
balanced_dataset\corvus albus\corvus albus_PICT2698.JPG,corvus albus,239.1074740634612,34.31971746813962,129.8429302492092,overexposed
balanced_dataset\corvus albus\corvus albus_PICT2699.JPG,corvus albus,239.24148764898115,29.26016546662517,132.72602221661688,overexposed
balanced_dataset\corvus albus\corvus albus_PICT2700.JPG,corvus albus,239.4432857855152,28.132103179961597,134.915419023755,overexposed
balanced_dataset\corvus albus\corvus albus_PICT2701.JPG,corvus albus,240.3396858079425,25.281602010007926,134.29020338400466,overexposed
balanced_dataset\corvus albus\corvus albus_PICT2717.JPG,corvus albus,244.44868472562635,19.27617005410343,125.32226374333402,overexposed
balanced_dataset\corvus albus\corvus albus_PICT2718.JPG,corvus albus,244.5981200639978,18.57914054706823,127.88078653480429,overexposed
balanced_dataset\corvus albus\corvus albus_PICT2719.JPG,corvus albus,244.6637536244073,18.245888993564492,128.05953564372075,overexposed
balanced_dataset\corvus albus\corvus albus_PICT4767.JPG,corvus albus,231.4006301662822,36.33020865493953,158.7464823468372,overexposed
balanced_dataset\corvus albus\corvus albus_PICT4879.JPG,corvus albus,240.1280228007257,26.44989190250176,132.65515303967894,overexposed
balanced_dataset\corvus albus\corvus albus_PICT4880.JPG,corvus albus,240.2463583217192,26.53618743677434,131.27879451412815,overexposed
balanced_dataset\corvus albus\corvus albus_PICT4881.JPG,corvus albus,239.5543592258186,28.39360119762804,133.22664397396454,overexposed
balanced_dataset\corvus albus\corvus albus_PICT5321.JPG,corvus albus,226.5679900509019,42.88441883368154,134.01881375007926,overexposed
balanced_dataset\corvus albus\corvus albus_PICT5324.JPG,corvus albus,238.9914086779524,23.130524370009844,142.0995003671265,overexposed
balanced_dataset\corvus albus\corvus albus_PICT5325.JPG,corvus albus,239.35027067914584,21.87211949398117,140.10507264270146,overexposed
balanced_dataset\corvus albus\corvus albus_PICT5326.JPG,corvus albus,239.6971822736448,20.858679577066475,139.08805757607414,overexposed
balanced_dataset\corvus albus\corvus albus_PICT6330.JPG,corvus albus,232.3417717194108,38.884929267362246,138.50336984622967,overexposed
balanced_dataset\corvus albus\corvus albus_PICT6331.JPG,corvus albus,232.46148091078751,38.68141286396571,139.39298637102672,overexposed
balanced_dataset\corvus albus\corvus albus_PICT6332.JPG,corvus albus,232.48503517777615,38.83506132741641,139.10759771366017,overexposed
balanced_dataset\corvus albus\corvus albus_PICT6333.JPG,corvus albus,240.1317512094707,19.07038278976824,143.00172059199156,overexposed
balanced_dataset\corvus albus\corvus albus_PICT6334.JPG,corvus albus,240.1246752300798,19.061878509254043,142.8120903758314,overexposed
balanced_dataset\corvus albus\corvus albus_PICT6335.JPG,corvus albus,240.11903975233884,19.132332591388767,142.96589189933536,overexposed
balanced_dataset\corvus albus\corvus albus_PICT6759.JPG,corvus albus,238.82624346204983,28.76136880334591,134.0300845823565,overexposed
balanced_dataset\corvus albus\corvus albus_PICT6760.JPG,corvus albus,240.52843895677145,24.871192117894218,135.04155427896188,overexposed
balanced_dataset\corvus albus\corvus albus_PICT6761.JPG,corvus albus,240.6050441086361,24.771767856370403,135.98744222912495,overexposed
balanced_dataset\corvus albus\corvus albus_PICT8748.JPG,corvus albus,235.62606441933391,25.129885956120678,127.5012924465361,overexposed
balanced_dataset\corvus albus\corvus albus_PICT8749.JPG,corvus albus,234.5083760602893,26.57846090938018,128.18809071762269,overexposed
balanced_dataset\corvus albus\corvus albus_PICT8750.JPG,corvus albus,232.3056859641324,29.623043395376012,125.81237171797582,overexposed
balanced_dataset\corvus albus\corvus albus_PICT9450.JPG,corvus albus,240.52917147251057,16.878246726732602,119.27394398951137,overexposed
balanced_dataset\corvus albus\corvus albus_PICT9451.JPG,corvus albus,233.19768726271147,31.301047677113672,120.68521509406378,overexposed
balanced_dataset\corvus albus\corvus albus_PICT9452.JPG,corvus albus,232.4639018546553,32.665845008103496,120.82370099350264,overexposed
balanced_dataset\corvus capensis\corvus capensis_PICT1133.JPG,corvus capensis,238.7555312259708,25.627180474755907,132.4893690682252,overexposed
balanced_dataset\corvus capensis\corvus capensis_PICT1134.JPG,corvus capensis,238.06283403118192,27.693086850232778,130.77094671899866,overexposed
balanced_dataset\corvus capensis\corvus capensis_PICT1135.JPG,corvus capensis,237.7686629441401,28.743324260243885,130.4497078409785,overexposed
balanced_dataset\corvus capensis\corvus capensis_PICT1340.JPG,corvus capensis,226.89142972854992,34.648350556649284,184.05351695153863,overexposed
balanced_dataset\crocuta crocuta\crocuta crocuta_PICT0108.JPG,crocuta crocuta,245.36637125744903,22.29658444671009,115.5147548134706,overexposed
balanced_dataset\crocuta crocuta\crocuta crocuta_PICT0110.JPG,crocuta crocuta,242.3896906137864,29.41911086831626,118.94431428606669,overexposed
balanced_dataset\crocuta crocuta\crocuta crocuta_PICT0111.JPG,crocuta crocuta,245.06396790997852,23.67908784530937,112.37219145884409,overexposed
balanced_dataset\giraffa camelopardalis\giraffa camelopardalis_20140614-PICT0078.JPG,giraffa camelopardalis,227.06045338631776,43.82352407374349,234.7363552014072,overexposed
balanced_dataset\giraffa camelopardalis\giraffa camelopardalis_PICT0108.JPG,giraffa camelopardalis,240.3022119897796,19.1480409650694,132.9523845947963,overexposed
balanced_dataset\giraffa camelopardalis\giraffa camelopardalis_PICT0130-2.JPG,giraffa camelopardalis,234.1451391141628,34.30611884464464,227.2530455076354,overexposed
balanced_dataset\giraffa camelopardalis\giraffa camelopardalis_PICT0188.JPG,giraffa camelopardalis,237.07387257905611,32.22352480452399,225.23325556757607,overexposed
balanced_dataset\giraffa camelopardalis\giraffa camelopardalis_PICT0358.JPG,giraffa camelopardalis,225.26113310026415,41.60075437607805,424.7811635158679,overexposed
balanced_dataset\giraffa camelopardalis\giraffa camelopardalis_PICT0518.JPG,giraffa camelopardalis,229.07088346383932,38.58414402508991,479.8986295275369,overexposed
balanced_dataset\giraffa camelopardalis\giraffa camelopardalis_PICT4960.JPG,giraffa camelopardalis,243.69673197608293,17.553688275432165,125.36622970917747,overexposed
balanced_dataset\giraffa camelopardalis\giraffa camelopardalis_PICT4991.JPG,giraffa camelopardalis,241.15783029664075,24.662367512610096,134.698029929394,overexposed
balanced_dataset\giraffa camelopardalis\giraffa camelopardalis_PICT9188.JPG,giraffa camelopardalis,234.3593022865805,20.67428386928101,120.23833468920418,overexposed
balanced_dataset\giraffa camelopardalis\giraffa camelopardalis_PICT9190.JPG,giraffa camelopardalis,234.69301320405611,22.713867667394023,116.19561736699264,overexposed
balanced_dataset\giraffa camelopardalis\giraffa camelopardalis_PICT9195.JPG,giraffa camelopardalis,236.99880554754583,17.78253834461524,114.2614887202507,overexposed
balanced_dataset\giraffa camelopardalis\giraffa camelopardalis_PICT9199.JPG,giraffa camelopardalis,227.5373832079809,26.1625881721454,126.21528691387746,overexposed
balanced_dataset\giraffa camelopardalis\giraffa camelopardalis_PICT9208.JPG,giraffa camelopardalis,228.55521238826407,26.2260465579356,117.53123610296484,overexposed
balanced_dataset\giraffa camelopardalis\giraffa camelopardalis_PICT9209.JPG,giraffa camelopardalis,228.956657921032,25.92177412786779,117.12889360883636,overexposed
balanced_dataset\hyaena brunnea\hyaena brunnea_20140519-PICT0095.JPG,hyaena brunnea,227.1430323022796,48.078696834432925,236.86471148912176,overexposed
balanced_dataset\hyaena brunnea\hyaena brunnea_20140810-PICT0080.JPG,hyaena brunnea,226.7762230121828,40.356847865431526,338.8874098868376,overexposed
balanced_dataset\hyaena brunnea\hyaena brunnea_20140919-PICT0262.JPG,hyaena brunnea,231.1203739997837,19.31524245023713,112.62564653411276,overexposed
balanced_dataset\hyaena brunnea\hyaena brunnea_PICT0442.JPG,hyaena brunnea,233.7519621359573,31.503566385551256,146.88028342112523,overexposed
balanced_dataset\hyaena brunnea\hyaena brunnea_PICT3766.JPG,hyaena brunnea,230.58886568567377,32.066770007643136,138.7184294831902,overexposed
balanced_dataset\hyaena brunnea\hyaena brunnea_PICT3767.JPG,hyaena brunnea,230.60260952318015,32.054204592840506,138.62847697708804,overexposed
balanced_dataset\hyaena brunnea\hyaena brunnea_PICT3769.JPG,hyaena brunnea,229.33637590810423,32.523910174173054,144.97805118508768,overexposed
balanced_dataset\hyaena brunnea\hyaena brunnea_PICT7861.JPG,hyaena brunnea,227.53877990636613,31.47505972320355,125.49550728655376,overexposed
balanced_dataset\hyaena brunnea\hyaena brunnea_PICT9320.JPG,hyaena brunnea,236.57821135500768,33.295374631471084,128.08255488376483,overexposed
balanced_dataset\hyaena brunnea\hyaena brunnea_SUNP0513.JPG,hyaena brunnea,232.41561989379085,20.656755935034003,42.75463175673709,overexposed
balanced_dataset\hyaena brunnea\hyaena brunnea_SUNP0981.JPG,hyaena brunnea,250.81529014281367,17.058708382710282,25.643647299937605,overexposed
balanced_dataset\hyaena brunnea\hyaena brunnea_SUNP0983.JPG,hyaena brunnea,250.76838085111496,17.092550823157268,25.907726795493986,overexposed
balanced_dataset\hyaena brunnea\hyaena brunnea_SUNP0985.JPG,hyaena brunnea,250.78046980127837,17.064748303062828,26.795563029635744,overexposed
balanced_dataset\loxodanta africana\loxodanta africana_PICT0008.JPG,loxodanta africana,227.2687538046264,41.59205711332182,264.75388771725085,overexposed
balanced_dataset\neotis ludwigii\neotis ludwigii_20140729-PICT0199.JPG,neotis ludwigii,237.8417181542756,25.28815702288014,213.7845421911288,overexposed
balanced_dataset\neotis ludwigii\neotis ludwigii_PICT0043.JPG,neotis ludwigii,230.72685685793925,36.40268591306087,446.1957157203401,overexposed
balanced_dataset\neotis ludwigii\neotis ludwigii_PICT0044.JPG,neotis ludwigii,230.7333264749936,36.38949902587384,444.1450241912062,overexposed
balanced_dataset\neotis ludwigii\neotis ludwigii_PICT0193.JPG,neotis ludwigii,227.4323876583926,33.5091665563316,372.5976238944266,overexposed
balanced_dataset\neotis ludwigii\neotis ludwigii_PICT0195.JPG,neotis ludwigii,227.43642769607845,33.45582483006623,370.7394871139564,overexposed
balanced_dataset\oryx gazella\oryx gazella_PICT0192.JPG,oryx gazella,236.74360910367005,21.044426860508803,133.80920849355425,overexposed
balanced_dataset\oryx gazella\oryx gazella_PICT0287-2.JPG,oryx gazella,242.202554180884,18.483638386500225,129.45168837797965,overexposed
balanced_dataset\oryx gazella\oryx gazella_PICT0413.JPG,oryx gazella,229.59166596581443,34.614681463137146,264.38416467709857,overexposed
balanced_dataset\oryx gazella\oryx gazella_PICT0475.JPG,oryx gazella,228.69372081451044,27.29388170634128,159.09506584749187,overexposed
balanced_dataset\oryx gazella\oryx gazella_PICT0477.JPG,oryx gazella,228.9231755815071,27.12410504787792,163.41196044380442,overexposed
balanced_dataset\oryx gazella\oryx gazella_PICT0570.JPG,oryx gazella,238.627022083854,25.90358170877217,180.22366171805336,overexposed
balanced_dataset\oryx gazella\oryx gazella_PICT0664.JPG,oryx gazella,240.32452249435315,20.358284416612594,138.45825411134194,overexposed
balanced_dataset\oryx gazella\oryx gazella_PICT0758.JPG,oryx gazella,239.7247817095588,21.582902777464767,109.4448858559405,overexposed
balanced_dataset\oryx gazella\oryx gazella_PICT0791.JPG,oryx gazella,232.91867085375816,32.64167966163039,166.68610590354328,overexposed
balanced_dataset\oryx gazella\oryx gazella_PICT0840.JPG,oryx gazella,233.12333422441688,31.564453394812507,238.8277405174447,overexposed
balanced_dataset\oryx gazella\oryx gazella_PICT0841.JPG,oryx gazella,234.73241799528228,29.92286695269987,224.36505900168757,overexposed
balanced_dataset\oryx gazella\oryx gazella_PICT0912.JPG,oryx gazella,239.3546938076701,18.253569808199813,145.85771923437738,overexposed
balanced_dataset\oryx gazella\oryx gazella_PICT0990.JPG,oryx gazella,236.76099036428295,20.63932139071277,158.04756256909826,overexposed
balanced_dataset\oryx gazella\oryx gazella_PICT1026.JPG,oryx gazella,235.73916369805684,24.04473291458786,160.6860622164561,overexposed
balanced_dataset\oryx gazella\oryx gazella_PICT1060.JPG,oryx gazella,237.4265733381792,20.147864404012125,154.29589780897615,overexposed
balanced_dataset\oryx gazella\oryx gazella_PICT1067.JPG,oryx gazella,238.28564597050013,17.620717122564173,145.2063419066758,overexposed
balanced_dataset\oryx gazella\oryx gazella_PICT1084.JPG,oryx gazella,237.95566671572632,18.3870481837251,146.01372894163342,overexposed
balanced_dataset\oryx gazella\oryx gazella_PICT1167.JPG,oryx gazella,241.9193070023148,23.18960673429577,143.62391442938127,overexposed
balanced_dataset\oryx gazella\oryx gazella_PICT1329.JPG,oryx gazella,243.53069933038572,16.699572968903784,127.2932658610144,overexposed
balanced_dataset\oryx gazella\oryx gazella_PICT1394.JPG,oryx gazella,236.2192648760893,25.50611569687528,159.03445276884366,overexposed
